"_id","_index","_score","clean_text","clean_text.keyword","comment_text","comment_text.keyword",likes,"published_at","published_at.keyword",sentiment,"sentiment.keyword",title,"title.keyword","video_id","video_id.keyword","view_count"
4agR5pcBQareQcpI0scQ,"youtube-comments1-index",1,"there are still many mysteries about the origins of the malaysian filipino indonesian people. they are like a race whose essence is that they are not similar to the average asian race in general, some tend to be caucasoid mongoloid races and even asian negritos. there are those who look like chineseeuropeans but have dark skin. there are also those who look like africans but have white skin. and its very confusing, where they actually come from, even the indo malay philipin people themselves are still careless in determining the origin of their ancestors, even scientists only have theories.","there are still many mysteries about the origins of the malaysian filipino indonesian people. they are like a race whose essence is that they are not similar to the average asian race in general, some tend to be caucasoid mongoloid races and even asian negritos. there are those who look like chineseeuropeans but have dark skin. there are also those who look like africans but have white skin. and its very confusing, where they actually come from, even the indo malay philipin people themselves are still careless in determining the origin of their ancestors, even scientists only have theories.","There are still many mysteries about the origins of the Malaysian Filipino Indonesian people. They are like a race whose essence is that they are not similar to the average Asian race in general, some tend to be Caucasoid Mongoloid races and even Asian Negritos. There are those who look like Chinese/Europeans but have dark skin. There are also those who look like Africans but have white skin. And it's very confusing, where they actually come from, even the Indo malay philipin people themselves are still careless in determining the origin of their ancestors, even scientists only have theories.","There are still many mysteries about the origins of the Malaysian Filipino Indonesian people. They are like a race whose essence is that they are not similar to the average Asian race in general, some tend to be Caucasoid Mongoloid races and even Asian Negritos. There are those who look like Chinese/Europeans but have dark skin. There are also those who look like Africans but have white skin. And it's very confusing, where they actually come from, even the Indo malay philipin people themselves are still careless in determining the origin of their ancestors, even scientists only have theories.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
6agR5pcBQareQcpI7sdD,"youtube-comments1-index",1,"malaysia should thanks chinese malaysia to make malaysia more developed","malaysia should thanks chinese malaysia to make malaysia more developed","Malaysia should thanks Chinese Malaysia to make Malaysia more developed","Malaysia should thanks Chinese Malaysia to make Malaysia more developed","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
AagR5pcBQareQcpI9sgW,"youtube-comments1-index",1,"i love malaysia i will visit soon from bangladesh","i love malaysia i will visit soon from bangladesh","I love Malaysia ❤
I will visit soon 
From Bangladesh 🇧🇩🇧🇩","I love Malaysia ❤
I will visit soon 
From Bangladesh 🇧🇩🇧🇩","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
56gR5pcBQareQcpI5sdm,"youtube-comments1-index",1,"islam is real trust allah swt dont judge allah swt or what","islam is real trust allah swt dont judge allah swt or what","Islam is real trust ALLAH SWT don't judge ALLAH SWT or what","Islam is real trust ALLAH SWT don't judge ALLAH SWT or what","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
4qgR5pcBQareQcpI1scD,"youtube-comments1-index",1,"the brits created malaysia","the brits created malaysia","The Brits created Malaysia","The Brits created Malaysia","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
6KgR5pcBQareQcpI6sdO,"youtube-comments1-index",1,"malay women are easy","malay women are easy","Malay women are easy 😂","Malay women are easy 😂","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
AKgR5pcBQareQcpI8shJ,"youtube-comments1-index",1,yohor,yohor,"Yohor😭😭😭😭","Yohor😭😭😭😭","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
46gR5pcBQareQcpI28cd,"youtube-comments1-index",1,fax,fax,Fax,Fax,"21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
5KgR5pcBQareQcpI4MfY,"youtube-comments1-index",1,yes,yes,Yes,Yes,"21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
JqgS5pcBQareQcpIKchG,"youtube-comments1-index",1,"can u make video ..how malaysia hv indian pple before british bring indian pple from india","can u make video ..how malaysia hv indian pple before british bring indian pple from india","Can U make video ..how Malaysia HV indian pple before British bring indian pple from India","Can U make video ..how Malaysia HV indian pple before British bring indian pple from India","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
JagS5pcBQareQcpIJcg3,"youtube-comments1-index",1,"my malaysian gf thinks this video is hilarious. such a white perspective of history.","my malaysian gf thinks this video is hilarious. such a white perspective of history.","My Malaysian GF thinks this video is hilarious. Such a white perspective of history.","My Malaysian GF thinks this video is hilarious. Such a white perspective of history.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
J6gS5pcBQareQcpILcgo,"youtube-comments1-index",1,"malay are from malayalam modern day state of kerala succeeded by chola dynasty","malay are from malayalam modern day state of kerala succeeded by chola dynasty","Malay are from Malayalam modern day state of Kerala succeeded by chola dynasty ❤❤❤❤","Malay are from Malayalam modern day state of Kerala succeeded by chola dynasty ❤❤❤❤","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
I6gS5pcBQareQcpIHsgB,"youtube-comments1-index",1,"shit country created by the british to cause problems in the region.","shit country created by the british to cause problems in the region.","Shit country created by the British to cause problems in the region.","Shit country created by the British to cause problems in the region.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
LagS5pcBQareQcpIPsg0,"youtube-comments1-index",1,"what is your problem against this country bro???","what is your problem against this country bro???","What is your problem against this country bro??? 💀","What is your problem against this country bro??? 💀","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
JKgS5pcBQareQcpIIchv,"youtube-comments1-index",1,"the brits had nice bri ish teeth.","the brits had nice bri ish teeth.","the brits had nice bri ish teeth.","the brits had nice bri ish teeth.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
K6gS5pcBQareQcpINshs,"youtube-comments1-index",1,"lemme guess, youre indonesian?","lemme guess, youre indonesian?","Lemme guess, you're Indonesian?","Lemme guess, you're Indonesian?","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
KKgS5pcBQareQcpIMcgQ,"youtube-comments1-index",1,"excelente video","excelente video","Excelente video 👏👏👏","Excelente video 👏👏👏","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
LKgS5pcBQareQcpIOshe,"youtube-comments1-index",1,bacot,bacot,"bacot 😹","bacot 😹","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
RagS5pcBQareQcpISMgS,"youtube-comments1-index",1,"when did the brits took sarawak in 1841? let me explain to ye mate, the brooke dynasty and british empire are a different things, brooke dynasty is independent amd created the kingdom of sarawak, under the brooke rules, he helped brunei sultan against the pirates, brunei granted him sir james brooke sarawak, ever since he rule the land, he expand the whole land, leaving brunei tiny, and thats the moment when raj of sarawak, an independent sovereign state were established in 1841, we were recognise as an independent sovereign state by the united states in 1859 and by great britain in 1864, until the arrival of japanese in 16 dec 1941, our wealth were so fcked, the last rajah of sarawak, charles vyner brooke dont have any choice but ceded sarawak to great britain in 1 july 1946 in return for a financial compensation to him and his family. to gain more protection, fix the economy, etc, yep, you hearded right???!! ill repeat, there was so much destruction to sarawaks infrastructure and to key personnel that vyner brooke felt that he had little option but to cede the territory to britain in 1946 the rise of anti cession in sarawak wasnt bad at all since our people were fight the british governor and assassin one governor named duncan george stewart in order to restore the crown of brooke so the rajah muda named anthony brooke took the throne once again, and... the arrival of evil communism from 1962, again... ruin everything, heck theyre very bad guys we even describe them as terrorist the commies bastard are terrorists who want to take over sarawak for more destruction and corruption, and our loyal ally, australia, i love this guys so much, the first australian battalion, 3 rar, arrived in borneo in march 1965 and served in sarawak until the end of july. during this time the battalion conducted extensive operations on both sides of the border, engaged in four major contacts with indonesian units, and twice suffered casualties from land mines. were glad that weve fought the communist and abolish them in 1990or 1989, and thats how our history were formed that malaysia doesnt even want to tell you about it, i can tell more about rhe history but im too lazy to writing thousands of comment, i hope anyone who reading this understand the history, thank you everybody! if im wronged, feel free to let me know and correct, and ill correct them!","when did the brits took sarawak in 1841? let me explain to ye mate, the brooke dynasty and british empire are a different things, brooke dynasty is independent amd created the kingdom of sarawak, under the brooke rules, he helped brunei sultan against the pirates, brunei granted him sir james brooke sarawak, ever since he rule the land, he expand the whole land, leaving brunei tiny, and thats the moment when raj of sarawak, an independent sovereign state were established in 1841, we were recognise as an independent sovereign state by the united states in 1859 and by great britain in 1864, until the arrival of japanese in 16 dec 1941, our wealth were so fcked, the last rajah of sarawak, charles vyner brooke dont have any choice but ceded sarawak to great britain in 1 july 1946 in return for a financial compensation to him and his family. to gain more protection, fix the economy, etc, yep, you hearded right???!! ill repeat, there was so much destruction to sarawaks infrastructure and to key personnel that vyner brooke felt that he had little option but to cede the territory to britain in 1946 the rise of anti cession in sarawak wasnt bad at all since our people were fight the british governor and assassin one governor named duncan george stewart in order to restore the crown of brooke so the rajah muda named anthony brooke took the throne once again, and... the arrival of evil communism from 1962, again... ruin everything, heck theyre very bad guys we even describe them as terrorist the commies bastard are terrorists who want to take over sarawak for more destruction and corruption, and our loyal ally, australia, i love this guys so much, the first australian battalion, 3 rar, arrived in borneo in march 1965 and served in sarawak until the end of july. during this time the battalion conducted extensive operations on both sides of the border, engaged in four major contacts with indonesian units, and twice suffered casualties from land mines. were glad that weve fought the communist and abolish them in 1990or 1989, and thats how our history were formed that malaysia doesnt even want to tell you about it, i can tell more about rhe history but im too lazy to writing thousands of comment, i hope anyone who reading this understand the history, thank you everybody! if im wronged, feel free to let me know and correct, and ill correct them!","When did the Brits took Sarawak in 1841?
Let me explain to ye mate, 

the Brooke dynasty and British empire are a different things, Brooke dynasty is independent amd created the Kingdom of Sarawak, under the Brooke rules, he helped Brunei Sultan against the pirates, Brunei granted him (Sir james brooke) Sarawak, Ever since he rule the land, he expand the whole land, leaving Brunei tiny, and that's the moment when Raj of Sarawak, an independent sovereign state were Established in 1841, We were recognise as an Independent sovereign state by the United states in 1859 and by Great Britain in 1864, until the arrival of Japanese in 16 Dec 1941, Our wealth were so Fcked, The last rajah of Sarawak, Charles vyner brooke don't have any choice but ceded Sarawak to Great Britain in 1 july 1946 in return for a financial compensation to him and his family. to gain more Protection, Fix the economy, etc, Yep, you hearded right???!! I'll repeat, There was so much destruction to Sarawak's infrastructure and to key personnel that Vyner Brooke felt that he had little option but to cede the territory to Britain in 1946

The rise of Anti cession in Sarawak wasn't bad at all since our People were fight the British governor and assassin one Governor named Duncan George stewart in order to Restore the crown of Brooke so the Rajah muda named Anthony brooke took the throne once again, and... the arrival of evil Communism from 1962, again... Ruin everything, Heck they're very bad guys we even describe them as ""Terrorist"" the commies bastard are Terrorists who want to take over Sarawak for more Destruction and corruption, and our loyal ally, Australia, i love this guys so much, The first Australian battalion, 3 RAR, arrived in Borneo in March 1965 and served in Sarawak until the end of July. During this time the battalion conducted extensive operations on both sides of the border, engaged in four major contacts with Indonesian units, and twice suffered casualties from land mines. We're glad that we've fought the Communist and abolish them in 1990(or 1989), 

And that's how our history were formed that Malaysia doesn't even want to tell you about it, I can tell more about rhe history but I'm too lazy to writing Thousands of comment, I hope anyone who reading this understand the history, thank you everybody! if I'm wronged, Feel free to let me know and correct, and I'll correct them!","When did the Brits took Sarawak in 1841?
Let me explain to ye mate, 

the Brooke dynasty and British empire are a different things, Brooke dynasty is independent amd created the Kingdom of Sarawak, under the Brooke rules, he helped Brunei Sultan against the pirates, Brunei granted him (Sir james brooke) Sarawak, Ever since he rule the land, he expand the whole land, leaving Brunei tiny, and that's the moment when Raj of Sarawak, an independent sovereign state were Established in 1841, We were recognise as an Independent sovereign state by the United states in 1859 and by Great Britain in 1864, until the arrival of Japanese in 16 Dec 1941, Our wealth were so Fcked, The last rajah of Sarawak, Charles vyner brooke don't have any choice but ceded Sarawak to Great Britain in 1 july 1946 in return for a financial compensation to him and his family. to gain more Protection, Fix the economy, etc, Yep, you hearded right???!! I'll repeat, There was so much destruction to Sarawak's infrastructure and to key personnel that Vyner Brooke felt that he had little option but to cede the territory to Britain in 1946

The rise of Anti cession in Sarawak wasn't bad at all since our People were fight the British governor and assassin one Governor named Duncan George stewart in order to Restore the crown of Brooke so the Rajah muda named Anthony brooke took the throne once again, and... the arrival of evil Communism from 1962, again... Ruin everything, Heck they're very bad guys we even describe them as ""Terrorist"" the commies bastard are Terrorists who want to take over Sarawak for more Destruction and corruption, and our loyal ally, Australia, i love this guys so much, The first Australian battalion, 3 RAR, arrived in Borneo in March 1965 and served in Sarawak until the end of July. During this time the battalion conducted extensive operations on both sides of the border, engaged in four major contacts with Indonesian units, and twice suffered casualties from land mines. We're glad that we've fought the Communist and abolish them in 1990(or 1989), 

And that's how our history were formed that Malaysia doesn't even want to tell you about it, I can tell more about rhe history but I'm too lazy to writing Thousands of comment, I hope anyone who reading this understand the history, thank you everybody! if I'm wronged, Feel free to let me know and correct, and I'll correct them!","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
